chr	start	end	strand	type	id	geneName	geneId	numberOfTranscripts	canonicalTranscriptLength	transcriptId	cdsLength	numerOfExons	exonRank	exonSpliceType
HG344_PATCH	6946738	6946896	+1	Intron	ENST00000597750_intron_12	LEPREL2	ENSG00000268828	12	2208	ENST00000597750	2208	16		
HG344_PATCH	6947014	6947122	+1	Intron	ENST00000597750_intron_13	LEPREL2	ENSG00000268828	12	2208	ENST00000597750	2208	16		
HG344_PATCH	6947198	6948164	+1	Intron	ENST00000597750_intron_14	LEPREL2	ENSG00000268828	12	2208	ENST00000597750	2208	16		
HG344_PATCH	6948305	6948461	+1	Intron	ENST00000597750_intron_15	LEPREL2	ENSG00000268828	12	2208	ENST00000597750	2208	16		
HG344_PATCH	6940987	6947211	+1	Transcript	ENST00000597165	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6940987	6941079	+1	Exon	exon_HG344_PATCH_6940987_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	1	ALTTENATIVE_3SS
HG344_PATCH	6943089	6943214	+1	Exon	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	4	ALTTENATIVE_3SS
HG344_PATCH	6942910	6942974	+1	Exon	exon_HG344_PATCH_6942910_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	3	ALTTENATIVE_3SS
HG344_PATCH	6946896	6947014	+1	Exon	exon_HG344_PATCH_6946896_6947013	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	7	ALTTENATIVE_5SS
HG344_PATCH	6947122	6947211	+1	Exon	exon_HG344_PATCH_6947122_6947210	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	8	ALTTENATIVE_5SS
HG344_PATCH	6942593	6942809	+1	Exon	exon_HG344_PATCH_6942593_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	2	ALTTENATIVE_3SS
HG344_PATCH	6946587	6946738	+1	Exon	exon_HG344_PATCH_6946587_6946737	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	6	ALTTENATIVE_5SS
HG344_PATCH	6946149	6946251	+1	Exon	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8	5	ALTTENATIVE_5SS
HG344_PATCH	6941079	6942593	+1	Intron	ENST00000597165_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6942809	6942910	+1	Intron	ENST00000597165_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6942974	6943089	+1	Intron	ENST00000597165_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6943214	6946149	+1	Intron	ENST00000597165_intron_4	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6946251	6946587	+1	Intron	ENST00000597165_intron_5	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6946738	6946896	+1	Intron	ENST00000597165_intron_6	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6947014	6947122	+1	Intron	ENST00000597165_intron_7	LEPREL2	ENSG00000268828	12	2208	ENST00000597165	957	8		
HG344_PATCH	6942826	6946701	+1	Transcript	ENST00000593733	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4		
HG344_PATCH	6946587	6946701	+1	Exon	exon_HG344_PATCH_6946587_6946700	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4	4	ALTTENATIVE_5SS
HG344_PATCH	6943089	6943214	+1	Exon	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4	2	ALTTENATIVE_3SS
HG344_PATCH	6942826	6942974	+1	Exon	exon_HG344_PATCH_6942826_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4	1	ALTTENATIVE_3SS
HG344_PATCH	6946149	6946251	+1	Exon	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4	3	ALTTENATIVE_5SS
HG344_PATCH	6942974	6943089	+1	Intron	ENST00000593733_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4		
HG344_PATCH	6943214	6946149	+1	Intron	ENST00000593733_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4		
HG344_PATCH	6946251	6946587	+1	Intron	ENST00000593733_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000593733	489	4		
HG344_PATCH	6941007	6946733	+1	Transcript	ENST00000600696	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4		
HG344_PATCH	6941007	6941079	+1	Exon	exon_HG344_PATCH_6941007_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4	1	ALTTENATIVE_3SS
HG344_PATCH	6946587	6946733	+1	Exon	exon_HG344_PATCH_6946587_6946732	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4	4	ALTTENATIVE_5SS
HG344_PATCH	6942756	6943214	+1	Exon	exon_HG344_PATCH_6942756_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4	2	ALTTENATIVE_3SS
HG344_PATCH	6946149	6946251	+1	Exon	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4	3	ALTTENATIVE_5SS
HG344_PATCH	6941079	6942756	+1	Intron	ENST00000600696_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4		
HG344_PATCH	6943214	6946149	+1	Intron	ENST00000600696_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4		
HG344_PATCH	6946251	6946587	+1	Intron	ENST00000600696_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000600696	778	4		
HG344_PATCH	6938188	6949011	+1	Transcript	ENST00000593543	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6939517	6939719	+1	Cds	CDS_HG344_PATCH_6939517_6939718	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6939803	6939935	+1	Cds	CDS_HG344_PATCH_6939803_6939934	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6940034	6940198	+1	Cds	CDS_HG344_PATCH_6940034_6940197	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6939080	6939176	+1	Cds	CDS_HG344_PATCH_6939080_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6940380	6940404	+1	Cds	CDS_HG344_PATCH_6940380_6940400	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6938188	6939080	+1	Utr5prime	exon_HG344_PATCH_6938188_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	1	ALTTENATIVE_3SS
HG344_PATCH	6940404	6940517	+1	Utr3prime	exon_HG344_PATCH_6940380_6940516	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	5	ALTTENATIVE_3SS
HG344_PATCH	6940989	6941079	+1	Utr3prime	exon_HG344_PATCH_6940989_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	6	ALTTENATIVE_3SS
HG344_PATCH	6942756	6942809	+1	Utr3prime	exon_HG344_PATCH_6942756_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	7	ALTTENATIVE_3SS
HG344_PATCH	6942908	6942974	+1	Utr3prime	exon_HG344_PATCH_6942908_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	8	ALTTENATIVE_3SS
HG344_PATCH	6943089	6943214	+1	Utr3prime	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	9	ALTTENATIVE_3SS
HG344_PATCH	6943989	6944120	+1	Utr3prime	exon_HG344_PATCH_6943989_6944119	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	10	ALTTENATIVE_5SS
HG344_PATCH	6946149	6946251	+1	Utr3prime	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	11	ALTTENATIVE_5SS
HG344_PATCH	6946587	6946738	+1	Utr3prime	exon_HG344_PATCH_6946587_6946737	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	12	ALTTENATIVE_5SS
HG344_PATCH	6946896	6947014	+1	Utr3prime	exon_HG344_PATCH_6946896_6947013	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	13	ALTTENATIVE_5SS
HG344_PATCH	6947122	6947198	+1	Utr3prime	exon_HG344_PATCH_6947122_6947197	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	14	ALTTENATIVE_5SS
HG344_PATCH	6948164	6948305	+1	Utr3prime	exon_HG344_PATCH_6948164_6948304	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	15	SKIPPED
HG344_PATCH	6948461	6949011	+1	Utr3prime	exon_HG344_PATCH_6948461_6949010	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	16	ALTTENATIVE_5SS
HG344_PATCH	6948164	6948305	+1	Exon	exon_HG344_PATCH_6948164_6948304	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	15	SKIPPED
HG344_PATCH	6948461	6949011	+1	Exon	exon_HG344_PATCH_6948461_6949010	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	16	ALTTENATIVE_5SS
HG344_PATCH	6940989	6941079	+1	Exon	exon_HG344_PATCH_6940989_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	6	ALTTENATIVE_3SS
HG344_PATCH	6946896	6947014	+1	Exon	exon_HG344_PATCH_6946896_6947013	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	13	ALTTENATIVE_5SS
HG344_PATCH	6942756	6942809	+1	Exon	exon_HG344_PATCH_6942756_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	7	ALTTENATIVE_3SS
HG344_PATCH	6943989	6944120	+1	Exon	exon_HG344_PATCH_6943989_6944119	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	10	ALTTENATIVE_5SS
HG344_PATCH	6942908	6942974	+1	Exon	exon_HG344_PATCH_6942908_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	8	ALTTENATIVE_3SS
HG344_PATCH	6939517	6939719	+1	Exon	exon_HG344_PATCH_6939517_6939718	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	2	ALTTENATIVE_3SS
HG344_PATCH	6939803	6939935	+1	Exon	exon_HG344_PATCH_6939803_6939934	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	3	SKIPPED
HG344_PATCH	6938188	6939176	+1	Exon	exon_HG344_PATCH_6938188_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	1	ALTTENATIVE_3SS
HG344_PATCH	6943089	6943214	+1	Exon	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	9	ALTTENATIVE_3SS
HG344_PATCH	6947122	6947198	+1	Exon	exon_HG344_PATCH_6947122_6947197	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	14	ALTTENATIVE_5SS
HG344_PATCH	6940380	6940517	+1	Exon	exon_HG344_PATCH_6940380_6940516	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	5	ALTTENATIVE_3SS
HG344_PATCH	6940034	6940198	+1	Exon	exon_HG344_PATCH_6940034_6940197	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	4	SKIPPED
HG344_PATCH	6946587	6946738	+1	Exon	exon_HG344_PATCH_6946587_6946737	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	12	ALTTENATIVE_5SS
HG344_PATCH	6946149	6946251	+1	Exon	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16	11	ALTTENATIVE_5SS
HG344_PATCH	6939176	6939517	+1	Intron	ENST00000593543_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6939719	6939803	+1	Intron	ENST00000593543_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6939935	6940034	+1	Intron	ENST00000593543_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6940198	6940380	+1	Intron	ENST00000593543_intron_4	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6940517	6940989	+1	Intron	ENST00000593543_intron_5	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6941079	6942756	+1	Intron	ENST00000593543_intron_6	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6942809	6942908	+1	Intron	ENST00000593543_intron_7	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6942974	6943089	+1	Intron	ENST00000593543_intron_8	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6943214	6943989	+1	Intron	ENST00000593543_intron_9	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6944120	6946149	+1	Intron	ENST00000593543_intron_10	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6946251	6946587	+1	Intron	ENST00000593543_intron_11	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6946738	6946896	+1	Intron	ENST00000593543_intron_12	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6947014	6947122	+1	Intron	ENST00000593543_intron_13	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6947198	6948164	+1	Intron	ENST00000593543_intron_14	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6948305	6948461	+1	Intron	ENST00000593543_intron_15	LEPREL2	ENSG00000268828	12	2208	ENST00000593543	618	16		
HG344_PATCH	6940452	6946850	+1	Transcript	ENST00000601914	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6		
HG344_PATCH	6946149	6946850	+1	Exon	exon_HG344_PATCH_6946149_6946849	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6	6	ALTTENATIVE_5SS
HG344_PATCH	6942906	6942974	+1	Exon	exon_HG344_PATCH_6942906_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6	4	ALTTENATIVE_3SS
HG344_PATCH	6943089	6943214	+1	Exon	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6	5	ALTTENATIVE_3SS
HG344_PATCH	6940989	6941079	+1	Exon	exon_HG344_PATCH_6940989_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6	2	ALTTENATIVE_3SS
HG344_PATCH	6940452	6940517	+1	Exon	exon_HG344_PATCH_6940452_6940516	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6	1	ALTTENATIVE_3SS
HG344_PATCH	6942756	6942809	+1	Exon	exon_HG344_PATCH_6942756_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6	3	ALTTENATIVE_3SS
HG344_PATCH	6940517	6940989	+1	Intron	ENST00000601914_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6		
HG344_PATCH	6941079	6942756	+1	Intron	ENST00000601914_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6		
HG344_PATCH	6942809	6942906	+1	Intron	ENST00000601914_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6		
HG344_PATCH	6942974	6943089	+1	Intron	ENST00000601914_intron_4	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6		
HG344_PATCH	6943214	6946149	+1	Intron	ENST00000601914_intron_5	LEPREL2	ENSG00000268828	12	2208	ENST00000601914	1102	6		
HG344_PATCH	6942779	6944121	+1	Transcript	ENST00000600028	LEPREL2	ENSG00000268828	12	2208	ENST00000600028	567	2		
HG344_PATCH	6943989	6944121	+1	Exon	exon_HG344_PATCH_6943989_6944120	LEPREL2	ENSG00000268828	12	2208	ENST00000600028	567	2	2	ALTTENATIVE_5SS
HG344_PATCH	6942779	6943214	+1	Exon	exon_HG344_PATCH_6942779_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000600028	567	2	1	ALTTENATIVE_3SS
HG344_PATCH	6943214	6943989	+1	Intron	ENST00000600028_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000600028	567	2		
HG344_PATCH	6939648	6946251	+1	Transcript	ENST00000594616	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6939803	6939935	+1	Exon	exon_HG344_PATCH_6939803_6939934	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	2	SKIPPED
HG344_PATCH	6939648	6939719	+1	Exon	exon_HG344_PATCH_6939648_6939718	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	1	ALTTENATIVE_3SS
HG344_PATCH	6943089	6943214	+1	Exon	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	6	ALTTENATIVE_3SS
HG344_PATCH	6940989	6941079	+1	Exon	exon_HG344_PATCH_6940989_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	4	ALTTENATIVE_3SS
HG344_PATCH	6940380	6940517	+1	Exon	exon_HG344_PATCH_6940380_6940516	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	3	ALTTENATIVE_3SS
HG344_PATCH	6942756	6942809	+1	Exon	exon_HG344_PATCH_6942756_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	5	ALTTENATIVE_3SS
HG344_PATCH	6946149	6946251	+1	Exon	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7	7	ALTTENATIVE_5SS
HG344_PATCH	6939719	6939803	+1	Intron	ENST00000594616_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6939935	6940380	+1	Intron	ENST00000594616_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6940517	6940989	+1	Intron	ENST00000594616_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6941079	6942756	+1	Intron	ENST00000594616_intron_4	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6942809	6943089	+1	Intron	ENST00000594616_intron_5	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6943214	6946149	+1	Intron	ENST00000594616_intron_6	LEPREL2	ENSG00000268828	12	2208	ENST00000594616	710	7		
HG344_PATCH	6938472	6940409	+1	Transcript	ENST00000594961	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5		
HG344_PATCH	6939803	6939935	+1	Exon	exon_HG344_PATCH_6939803_6939934	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5	4	SKIPPED
HG344_PATCH	6939029	6939176	+1	Exon	exon_HG344_PATCH_6939029_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5	2	ALTTENATIVE_3SS
HG344_PATCH	6940380	6940409	+1	Exon	exon_HG344_PATCH_6940380_6940408	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5	5	ALTTENATIVE_5SS
HG344_PATCH	6938472	6938535	+1	Exon	exon_HG344_PATCH_6938472_6938534	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	6939517	6939719	+1	Exon	exon_HG344_PATCH_6939517_6939718	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5	3	ALTTENATIVE_3SS
HG344_PATCH	6938535	6939029	+1	Intron	ENST00000594961_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5		
HG344_PATCH	6939176	6939517	+1	Intron	ENST00000594961_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5		
HG344_PATCH	6939719	6939803	+1	Intron	ENST00000594961_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5		
HG344_PATCH	6939935	6940380	+1	Intron	ENST00000594961_intron_4	LEPREL2	ENSG00000268828	12	2208	ENST00000594961	573	5		
HG344_PATCH	6938992	6949011	+1	Transcript	ENST00000595716	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6942906	6942974	+1	Cds	CDS_HG344_PATCH_6942906_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6939803	6939935	+1	Cds	CDS_HG344_PATCH_6939803_6939934	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6948164	6948305	+1	Cds	CDS_HG344_PATCH_6948164_6948304	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6942756	6942809	+1	Cds	CDS_HG344_PATCH_6942756_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6940380	6940517	+1	Cds	CDS_HG344_PATCH_6940380_6940516	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6943089	6943214	+1	Cds	CDS_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6946896	6947014	+1	Cds	CDS_HG344_PATCH_6946896_6947013	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6939517	6939719	+1	Cds	CDS_HG344_PATCH_6939517_6939718	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6940989	6941079	+1	Cds	CDS_HG344_PATCH_6940989_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6948461	6948626	+1	Cds	CDS_HG344_PATCH_6948461_6948622	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6946149	6946251	+1	Cds	CDS_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6946587	6946738	+1	Cds	CDS_HG344_PATCH_6946587_6946737	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6939080	6939176	+1	Cds	CDS_HG344_PATCH_6939080_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6947122	6947198	+1	Cds	CDS_HG344_PATCH_6947122_6947197	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6938992	6939080	+1	Utr5prime	exon_HG344_PATCH_6938992_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	1	ALTTENATIVE_3SS
HG344_PATCH	6948626	6949011	+1	Utr3prime	exon_HG344_PATCH_6948461_6949010	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	14	ALTTENATIVE_5SS
HG344_PATCH	6948164	6948305	+1	Exon	exon_HG344_PATCH_6948164_6948304	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	13	SKIPPED
HG344_PATCH	6948461	6949011	+1	Exon	exon_HG344_PATCH_6948461_6949010	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	14	ALTTENATIVE_5SS
HG344_PATCH	6940989	6941079	+1	Exon	exon_HG344_PATCH_6940989_6941078	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	5	ALTTENATIVE_3SS
HG344_PATCH	6946896	6947014	+1	Exon	exon_HG344_PATCH_6946896_6947013	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	11	ALTTENATIVE_5SS
HG344_PATCH	6942756	6942809	+1	Exon	exon_HG344_PATCH_6942756_6942808	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	6	ALTTENATIVE_3SS
HG344_PATCH	6939517	6939719	+1	Exon	exon_HG344_PATCH_6939517_6939718	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	2	ALTTENATIVE_3SS
HG344_PATCH	6938992	6939176	+1	Exon	exon_HG344_PATCH_6938992_6939175	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	1	ALTTENATIVE_3SS
HG344_PATCH	6939803	6939935	+1	Exon	exon_HG344_PATCH_6939803_6939934	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	3	SKIPPED
HG344_PATCH	6942906	6942974	+1	Exon	exon_HG344_PATCH_6942906_6942973	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	7	ALTTENATIVE_3SS
HG344_PATCH	6943089	6943214	+1	Exon	exon_HG344_PATCH_6943089_6943213	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	8	ALTTENATIVE_3SS
HG344_PATCH	6947122	6947198	+1	Exon	exon_HG344_PATCH_6947122_6947197	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	12	ALTTENATIVE_5SS
HG344_PATCH	6940380	6940517	+1	Exon	exon_HG344_PATCH_6940380_6940516	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	4	ALTTENATIVE_3SS
HG344_PATCH	6946587	6946738	+1	Exon	exon_HG344_PATCH_6946587_6946737	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	10	ALTTENATIVE_5SS
HG344_PATCH	6946149	6946251	+1	Exon	exon_HG344_PATCH_6946149_6946250	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14	9	ALTTENATIVE_5SS
HG344_PATCH	6939176	6939517	+1	Intron	ENST00000595716_intron_1	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6939719	6939803	+1	Intron	ENST00000595716_intron_2	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6939935	6940380	+1	Intron	ENST00000595716_intron_3	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6940517	6940989	+1	Intron	ENST00000595716_intron_4	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6941079	6942756	+1	Intron	ENST00000595716_intron_5	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6942809	6942906	+1	Intron	ENST00000595716_intron_6	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6942974	6943089	+1	Intron	ENST00000595716_intron_7	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6943214	6946149	+1	Intron	ENST00000595716_intron_8	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6946251	6946587	+1	Intron	ENST00000595716_intron_9	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6946738	6946896	+1	Intron	ENST00000595716_intron_10	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
HG344_PATCH	6947014	6947122	+1	Intron	ENST00000595716_intron_11	LEPREL2	ENSG00000268828	12	2208	ENST00000595716	1656	14		
